time,accel,temperature,pressure
33500,7.334627628326416,38.9375,100024.0
33550,8.370211601257324,39.0625,100031.5
33600,7.262938976287842,39.0625,99994.5
33650,8.16688346862793,38.9375,100013.0
33700,9.094468116760254,38.9375,100009.5
33750,8.795523643493652,38.9375,100018.5
33800,9.131940841674805,39.0,100034.75
33850,8.916428565979004,38.9375,100044.0
33900,10.65398120880127,39.125,99992.25
33950,11.115921020507812,39.0625,100027.5
34000,10.315714836120605,39.0625,99999.75
34050,9.315831184387207,39.0,100031.75
34100,10.191550254821777,39.0,99995.75
34150,10.882304191589355,39.0625,100033.5
34200,13.33340835571289,39.0,100050.25
34250,13.696391105651855,39.0,100039.75
34300,21.245100021362305,38.875,100052.0
34350,14.357105255126953,39.0625,100057.0
34400,11.871509552001953,38.9375,100058.5
34450,12.686117172241211,38.9375,100050.75
34500,12.080013275146484,39.0625,100046.5
34550,10.043573379516602,38.9375,100068.25
34600,9.49948787689209,39.0,100126.5
34650,9.514276504516602,39.0,100087.75
34700,10.102587699890137,39.0,100053.5
34750,12.409361839294434,39.0625,100057.75
34800,12.242396354675293,38.9375,100110.0
34850,9.56827449798584,39.0,100102.75
34900,9.864924430847168,39.0625,100087.0
34950,10.025429725646973,39.0,100122.0
35000,9.43723201751709,39.0625,100130.0
35050,8.743215560913086,39.0625,100123.5
35100,10.576666831970215,38.9375,100141.5
35150,9.775166511535645,39.0,100157.0
35200,7.366481781005859,39.0625,100117.75
35250,8.415262222290039,39.0,100121.25
35300,9.803109169006348,39.0,100117.75
35350,12.230827331542969,39.0,100135.0
35400,8.888545989990234,38.8125,100155.25
35450,9.856093406677246,39.0,100128.75
35500,9.879422187805176,38.9375,100189.5
35550,17.444622039794922,39.0,100113.75
35600,14.5123291015625,39.0625,100124.0
35650,11.80077838897705,39.0625,100186.25
35700,10.768095970153809,38.9375,100168.5
35750,6.028224945068359,39.1875,100149.25
35800,9.219764709472656,39.0,100155.75
35850,11.190058708190918,39.0,100194.5
35900,10.102415084838867,39.0,100208.0
35950,11.047439575195312,39.0,100192.0
36000,9.237335205078125,39.0,100170.25
36050,8.348257064819336,38.9375,100232.0
36100,10.736323356628418,39.0,100183.75
36150,12.295329093933105,39.0625,100213.0
36200,13.483834266662598,39.0,100200.5
36250,9.753877639770508,39.125,100176.5
36300,5.712707996368408,39.0625,100216.75
36350,4.778317928314209,38.9375,100246.75
36400,5.176589488983154,39.0,100216.25
36450,8.582133293151855,38.9375,100211.75
36500,8.783894538879395,39.0,100218.75
36550,12.595904350280762,39.0,100230.75
36600,10.50658130645752,39.0625,100259.5
36650,13.633316993713379,39.0625,100222.0
36700,12.58210563659668,39.125,100259.25
36750,9.855036735534668,38.9375,100194.0
36800,9.0068998336792,39.0,100256.0
36850,3.4747977256774902,39.0625,100268.5
36900,2.136293411254883,39.0,100275.5
36950,5.241812229156494,39.0625,100267.0
37000,6.590234756469727,39.1875,100266.25
37050,7.678491115570068,39.0625,100255.25
37100,12.07222843170166,38.9375,100292.5
37150,14.728129386901855,39.0,100265.0
37200,10.30057144165039,39.0,100320.0
37250,6.399106025695801,38.875,100265.75
37300,21.205810546875,39.125,100299.0
37350,19.39007568359375,39.125,100301.5
37400,17.04094886779785,38.9375,100288.0
37450,17.72417640686035,39.0625,100261.5
37500,10.977890968322754,39.125,100290.0
37550,6.526655673980713,39.0625,100293.5
37600,8.192363739013672,39.0625,100293.0
37650,8.677818298339844,39.0625,100329.5
37700,8.598442077636719,39.0,100328.25
37750,16.5374813079834,39.125,100338.5
37800,12.927858352661133,39.0625,100330.5
37850,10.796141624450684,39.0625,100326.0
37900,10.485156059265137,39.0,100369.75
37950,8.221285820007324,38.9375,100348.5
38000,8.752326965332031,39.0,100350.5
38050,7.949061393737793,39.0,100373.75
38100,8.262459754943848,39.1875,100365.75
38150,10.1778564453125,39.125,100370.75
38200,9.531743049621582,39.0,100347.5
38250,9.9475736618042,38.9375,100367.5
38300,17.293203353881836,39.125,100388.25
38350,24.0123291015625,39.0,100365.5
38400,13.183256149291992,39.0625,100375.0
38450,8.21465015411377,39.0625,100408.25
38500,12.548957824707031,39.0625,100409.0
38550,17.31692123413086,39.0625,100406.25
38600,8.592979431152344,39.125,100382.25
38650,6.942372798919678,39.0,100400.0
38700,8.700706481933594,39.0,100358.0
38750,7.9158782958984375,39.0625,100422.25
38800,6.011809349060059,39.0625,100426.5
38850,7.732202529907227,39.125,100473.75
38900,11.229474067687988,38.9375,100415.75
38950,11.871328353881836,39.125,100451.5
39000,11.478408813476562,39.1875,100407.25
39050,14.070976257324219,39.125,100408.25
39100,16.049184799194336,38.8125,100446.75
39150,9.944032669067383,39.0,100464.75
39200,4.601792812347412,39.0,100456.25
39250,6.7539849281311035,39.0625,100485.75
39300,10.017454147338867,39.0,100487.25
39350,7.48737907409668,39.0,100455.0
39400,9.709961891174316,39.0,100483.0
39450,14.19662094116211,39.0625,100446.25
39500,20.888317108154297,39.0625,100498.0
39550,12.3977632522583,39.0625,100474.75
39600,8.045116424560547,39.0625,100500.25
39650,6.590875148773193,39.0,100526.0
39700,9.084695816040039,39.1875,100487.5
39750,7.678813934326172,38.8125,100473.75
39800,9.695971488952637,38.875,100518.0
39850,10.027109146118164,39.0,100503.25
39900,13.872310638427734,39.0625,100507.25
39950,7.743492126464844,39.0625,100491.75
40000,7.825897693634033,39.0,100508.75
40050,8.634254455566406,39.125,100505.0
40100,10.856386184692383,39.0,100530.75
40150,7.577499866485596,38.9375,100544.75
40200,9.15640926361084,39.0,100556.0
40250,12.781492233276367,39.0625,100566.75
40300,12.9761381149292,39.0,100565.0
40350,9.372430801391602,39.0625,100550.75
40400,8.704458236694336,39.0,100558.5
40450,7.767357349395752,39.125,100581.0
40500,6.859568119049072,39.0,100533.25
40550,7.658631801605225,39.0,100568.0
40600,10.629462242126465,39.125,100546.0
40650,10.486047744750977,39.0,100581.0
40700,10.370867729187012,39.0,100572.75
40750,11.860909461975098,38.9375,100616.75
40800,11.733011245727539,39.0625,100591.75
40850,10.92181396484375,39.0,100554.75
40900,8.43053913116455,39.0625,100598.25
40950,5.856912136077881,39.0,100590.75
41000,5.267043590545654,39.0625,100596.0
41050,6.383241653442383,39.0,100597.0
41100,8.718003273010254,39.0,100615.25
41150,15.755529403686523,39.0625,100551.75
41200,18.85423469543457,39.0625,100631.75
41250,14.325913429260254,39.125,100591.75
41300,13.82410717010498,39.1875,100651.5
41350,11.475975036621094,39.0625,100644.0
41400,9.248364448547363,39.0,100653.0
41450,7.622765064239502,39.125,100633.25
41500,6.768085956573486,39.0,100652.25
41550,7.614434242248535,39.125,100641.5
41600,12.361312866210938,39.0625,100644.75
41650,13.235888481140137,39.125,100662.25
41700,11.86746883392334,39.0625,100645.25
41750,11.486045837402344,38.9375,100658.5
41800,8.933769226074219,39.0,100655.75
41850,9.815240859985352,39.0,100706.5
41900,13.6389799118042,39.125,100687.25
41950,12.173478126525879,38.9375,100670.25
42000,11.5370512008667,39.0625,100652.0
42050,13.160778999328613,39.0625,100708.75
42100,9.830180168151855,38.9375,100659.75
42150,7.3906707763671875,39.0625,100660.5
42200,8.263541221618652,39.0,100685.0
42250,10.167033195495605,39.0625,100713.0
42300,8.612957954406738,39.0,100728.75
42350,8.535734176635742,39.0625,100721.5
42400,10.430883407592773,38.9375,100713.5
42450,11.502562522888184,39.0625,100749.75
42500,9.412013053894043,39.0,100735.0
42550,8.434089660644531,39.1875,100768.75
42600,13.132376670837402,39.1875,100769.25
42650,11.384281158447266,39.1875,100735.75
42700,10.191004753112793,39.125,100767.75
42750,12.045388221740723,39.0625,100708.75
42800,9.292710304260254,39.0,100757.75
42850,11.161170959472656,39.125,100732.25
42900,10.02481746673584,39.125,100742.5
42950,8.453065872192383,39.125,100752.25
43000,7.588415145874023,38.9375,100754.25
43050,7.334871292114258,38.9375,100798.75
43100,10.74868106842041,39.1875,100785.75
43150,15.119088172912598,39.0625,100780.75
43200,14.63033676147461,39.0625,100771.75
43250,16.591827392578125,39.0625,100799.0
43300,12.127811431884766,39.0,100816.0
43350,7.697299003601074,39.0625,100809.25
43400,8.767848014831543,39.0625,100832.25
43450,9.300583839416504,39.0,100811.5
43500,7.803146839141846,39.0625,100811.25
43550,9.821014404296875,39.0625,100838.75
43600,11.07960319519043,39.0625,100823.0
43650,8.892032623291016,38.9375,100808.5
43700,7.90145206451416,39.0625,100788.5
43750,7.749932765960693,38.9375,100824.5
43800,9.177629470825195,38.9375,100792.5
43850,9.608701705932617,39.1875,100809.25
43900,11.418670654296875,38.9375,100841.5
43950,11.404952049255371,39.0625,100830.0
44000,11.732229232788086,39.0,100855.5
44050,10.405159950256348,39.0625,100843.5
44100,9.68071174621582,39.0625,100858.0
44150,9.915034294128418,39.0,100906.75
44200,10.737770080566406,39.0625,100884.25
44250,10.213066101074219,39.0,100848.5
44300,13.207444190979004,39.0625,100847.0
44350,13.29811954498291,39.1875,100892.0
44400,13.132355690002441,39.0625,100898.0
44450,11.403118133544922,39.125,100906.5
44500,10.088724136352539,39.0625,100893.5
44550,6.574057579040527,39.0,100902.75
44600,6.162420272827148,39.125,100921.5
44650,6.26786470413208,39.0625,100918.75
44700,5.91050386428833,38.9375,100896.0
44750,7.799078941345215,39.1875,100889.0
44800,8.778093338012695,39.25,100933.0
44850,10.513326644897461,39.125,100921.25
44900,11.53945255279541,39.0,100933.25
44950,9.6228609085083,39.0,100916.0
45000,10.453824996948242,39.0,100937.75
45050,14.067468643188477,39.0,100921.5
45100,14.365784645080566,39.0625,100928.5
45150,16.295961380004883,39.0625,100984.5
45200,13.465341567993164,39.0625,100953.75
45250,11.2268648147583,39.0625,100983.0
45300,11.968610763549805,39.0,100968.0
45350,12.6776123046875,39.0625,100998.0
45400,8.2881441116333,39.0,100931.75
45450,12.442291259765625,38.9375,100982.75
45500,17.98499298095703,38.9375,100956.75
45550,9.723105430603027,39.0,100981.5
45600,10.56438159942627,39.125,100958.0
45650,15.546735763549805,39.0,100990.75
45700,11.438148498535156,38.875,100949.5
45750,9.343430519104004,39.0625,100971.5
45800,7.930926322937012,39.0,101001.75
45850,12.22779369354248,39.25,101052.75
45900,11.385872840881348,39.0625,101051.5
45950,10.156129837036133,39.0,101015.5
46000,10.567675590515137,38.875,101017.75
46050,11.130746841430664,39.125,101035.5
46100,12.457939147949219,38.9375,101012.75
46150,13.587059020996094,39.0,101051.0
46200,13.472623825073242,39.125,101048.75
46250,11.104926109313965,39.125,101040.25
46300,8.885217666625977,38.9375,101054.5
46350,11.485673904418945,39.0625,101100.0
46400,10.964561462402344,39.0,101085.25
46450,9.55101490020752,39.125,101052.25
46500,10.098536491394043,39.1875,101064.5
46550,10.999970436096191,39.0,101051.75
46600,9.23051643371582,39.1875,101086.0
46650,9.173511505126953,39.1875,101089.75
46700,10.340507507324219,39.0,101100.25
46750,9.630939483642578,39.125,101075.25
46800,9.795069694519043,39.0,101089.5
46850,12.90715217590332,39.0625,101126.25
46900,10.486367225646973,39.0,101088.5
46950,10.584729194641113,39.125,101082.25
47000,11.141555786132812,39.125,101131.0
47050,11.230307579040527,39.0625,101109.0
47100,11.620755195617676,39.0,101136.5
47150,12.261372566223145,39.125,101113.75
47200,13.569781303405762,39.125,101136.25
47250,11.381248474121094,39.0,101118.75
47300,10.3795804977417,39.125,101132.25
47350,11.869051933288574,38.9375,101170.5
47400,9.500246047973633,38.9375,101154.5
47450,9.140274047851562,39.0,101147.5
47500,8.72603702545166,39.125,101179.5
47550,10.762669563293457,39.0625,101147.25
47600,11.217273712158203,39.125,101154.0
47650,12.281238555908203,39.1875,101158.25
47700,11.974322319030762,39.0625,101153.75
47750,10.68707275390625,39.0,101201.0
47800,9.805069923400879,39.0625,101148.25
47850,8.638985633850098,39.0625,101178.5
47900,7.671715259552002,38.9375,101138.25
47950,8.436264038085938,39.0,101149.25
48000,12.277652740478516,38.9375,101159.25
48050,15.269208908081055,39.1875,101172.5
48100,12.521608352661133,39.0625,101223.25
48150,8.834810256958008,39.0625,101182.0
48200,10.09190559387207,39.125,101219.75
48250,8.148387908935547,39.0,101201.75
48300,11.960495948791504,39.0,101228.0
48350,13.068681716918945,38.9375,101210.5
48400,10.514854431152344,39.0,101236.25
48450,10.436549186706543,39.0625,101225.25
48500,10.166545867919922,39.0,101239.25
48550,9.210947036743164,39.125,101242.0
48600,7.79520320892334,39.0,101244.0
48650,8.054891586303711,39.0625,101269.25
48700,7.291881561279297,39.125,101243.25
48750,9.319979667663574,39.0625,101258.5
48800,9.070045471191406,39.0,101249.25
48850,14.067292213439941,39.1875,101289.25
48900,16.148283004760742,38.9375,101268.0
48950,13.550711631774902,39.0,101277.75
49000,8.7824068069458,39.0625,101272.5
49050,5.681000232696533,39.0625,101298.25
49100,7.086422920227051,39.0,101266.5
49150,8.620546340942383,39.0,101253.5
49200,10.334989547729492,39.125,101320.5
49250,14.654011726379395,39.0625,101315.0
49300,13.7488431930542,38.875,101288.75
49350,11.02055835723877,39.0625,101310.5
49400,8.816838264465332,39.0625,101315.75
49450,11.041211128234863,39.125,101346.25
49500,11.61051082611084,39.125,101322.0
49550,11.692410469055176,39.0,101366.0
49600,13.791216850280762,39.0,101352.75
49650,10.918071746826172,39.125,101327.5
49700,12.323206901550293,39.0625,101380.5
49750,11.169029235839844,39.0625,101347.25
49800,8.023381233215332,39.0625,101367.5
49850,4.689643859863281,39.0625,101399.5
49900,7.043876647949219,39.0625,101367.25
49950,12.499094009399414,39.1875,101386.0
50000,14.931360244750977,39.0625,101374.75
50050,6.073432445526123,39.0625,101424.0
50100,19.85223960876465,39.0625,101384.0
50150,22.24700927734375,39.0625,101387.0
50200,12.396475791931152,39.125,101364.75
50250,7.156412601470947,38.9375,101396.0
50300,7.778360366821289,39.125,101440.75
50350,10.188728332519531,39.0625,101430.25
50400,8.91798210144043,39.125,101418.5
50450,9.46796989440918,39.125,101442.75
50500,12.037253379821777,39.0,101442.25
50550,25.73911476135254,39.25,101420.0
50600,22.158119201660156,39.1875,101434.0
50650,22.912723541259766,39.125,101438.75
50700,4.57597017288208,39.125,101481.0
50750,13.971461296081543,39.0,101466.75
50800,13.533084869384766,39.0625,101493.5
50850,8.584798812866211,39.0625,101467.25
50900,10.04616641998291,39.1875,101467.25
50950,13.999792098999023,39.0,101479.5
51000,12.206165313720703,38.9375,101493.75
51050,12.72964096069336,39.125,101504.5
51100,15.554083824157715,38.875,101512.5
51150,9.852580070495605,39.0625,101507.75
51200,5.701651573181152,39.0625,101511.5
51250,5.3424248695373535,39.125,101512.5
51300,9.062442779541016,39.0625,101500.25
51350,8.321809768676758,39.0625,101496.5
51400,13.069341659545898,39.0,101531.0
51450,15.6119966506958,39.0,101543.5
51500,12.24704360961914,38.9375,101524.25
51550,10.766703605651855,39.125,101532.75
51600,9.383809089660645,39.0625,101516.0
51650,11.385276794433594,39.1875,101538.25
51700,5.68837308883667,38.9375,101551.75
51750,3.0122976303100586,39.125,101561.5
51800,3.2993175983428955,38.875,101575.25
51850,8.685821533203125,38.9375,101558.25
51900,22.73166275024414,39.25,101571.0
51950,15.19299030303955,38.9375,101551.25
52000,12.889104843139648,39.0625,101594.0
52050,9.22219181060791,39.125,101585.5
52100,8.037537574768066,39.0,101558.5
52150,7.203070163726807,39.0625,101588.5
52200,3.7369799613952637,39.0625,101607.0
52250,2.719644546508789,39.0625,101628.5
52300,5.265658855438232,39.0625,101625.75
52350,6.476647853851318,39.0,101601.75
52400,16.81796646118164,39.0625,101599.25
52450,22.47538185119629,39.125,101634.5
52500,16.22651481628418,39.0,101652.75
52550,13.841813087463379,39.125,101639.25
52600,9.682753562927246,39.0625,101603.0
52650,6.724350929260254,39.0625,101647.0
52700,6.251286029815674,39.0625,101641.0
52750,7.1152777671813965,39.0,101651.75
52800,7.938849449157715,39.125,101666.0
52850,18.292797088623047,39.0,101631.25
52900,18.83575439453125,39.0625,101680.75
52950,14.984330177307129,38.9375,101664.75
53000,15.740862846374512,38.875,101663.0
53050,13.728277206420898,39.0625,101695.75
53100,10.601499557495117,39.1875,101637.25
53150,5.814297199249268,39.0,101683.75
53200,7.495807647705078,39.0625,101693.0
53250,6.993305206298828,39.0625,101694.25
53300,10.466175079345703,39.0,101682.5
53350,17.12861442565918,39.0,101708.5
53400,16.384851455688477,39.0625,101721.0
53450,14.609465599060059,39.0625,101710.0
53500,11.466177940368652,39.1875,101691.75
53550,8.918356895446777,39.0,101734.5
53600,9.782894134521484,38.9375,101752.25
53650,12.845239639282227,39.0625,101750.0
53700,7.128169059753418,39.0625,101717.75
53750,10.072625160217285,39.0,101775.0
53800,8.430418968200684,39.0625,101729.5
53850,19.60358428955078,39.125,101770.0
53900,17.539539337158203,39.0,101766.5
53950,13.402412414550781,39.125,101762.25
54000,17.93729591369629,39.0625,101786.5
54050,12.98987102508545,39.125,101789.5
54100,7.384903907775879,39.125,101750.0
54150,8.385876655578613,39.0625,101798.5
54200,5.504073143005371,39.0625,101769.0
54250,7.553800106048584,39.125,101833.25
54300,10.904635429382324,39.125,101764.5
54350,7.918635368347168,38.9375,101785.25
54400,14.100849151611328,39.125,101810.75
54450,12.787766456604004,39.125,101789.5
54500,17.381277084350586,39.125,101795.75
54550,19.905601501464844,39.0,101816.25
54600,18.856632232666016,39.0,101831.0
54650,25.315364837646484,39.1875,101833.5
54700,24.748111724853516,39.25,101855.75
54750,19.434598922729492,39.0625,101801.25
54800,13.917291641235352,39.0,101805.75
54850,13.954288482666016,39.0,101824.25
54900,28.39803695678711,39.0,101830.25
54950,24.78879165649414,38.9375,101871.75
55000,11.489314079284668,39.0625,101834.5
55050,8.953668594360352,39.0625,101871.75
55100,7.997344970703125,39.125,101860.0
55150,13.960227966308594,38.9375,101872.5
55200,11.071939468383789,39.0625,101871.5
55250,15.013874053955078,39.0625,101869.5
55300,11.204577445983887,38.9375,101820.25
55350,7.729349613189697,39.0625,101881.5
55400,9.863245964050293,39.125,101865.0
55450,10.154206275939941,39.125,101885.5
55500,9.800479888916016,38.9375,101896.25
55550,8.509110450744629,39.1875,101892.25
55600,7.443249225616455,39.0625,101893.0
55650,8.431425094604492,39.0625,101855.0
55700,5.030203342437744,39.125,101855.5
55750,3.5260989665985107,39.0,101903.25
55800,3.7391879558563232,39.0625,101938.5
55850,9.184882164001465,39.0625,101896.75
55900,10.271699905395508,39.0,101915.5
55950,9.365930557250977,39.125,101954.0
56000,10.414938926696777,39.0625,101939.75
56050,13.860700607299805,39.0625,101950.0
56100,14.281311988830566,39.125,101909.25
56150,7.057820796966553,39.1875,101908.25
56200,3.431999444961548,38.9375,101947.75
56250,5.005895137786865,39.1875,101949.0
56300,6.715376853942871,39.125,101974.75
56350,6.876500606536865,39.125,101968.75
56400,11.89350700378418,39.0625,101944.0
56450,21.723787307739258,39.1875,101987.75
56500,34.41143798828125,39.125,101985.75
56550,13.325223922729492,39.0625,101992.0
56600,28.292306900024414,38.9375,101985.0
56650,31.448183059692383,39.0625,102029.0
56700,37.90580368041992,39.0625,101876.25
56750,58.339664459228516,39.25,101991.5
56800,21.23147964477539,39.0,101994.5
56850,24.382801055908203,39.0625,102046.0
56900,16.628263473510742,39.0,101999.5
56950,11.00218391418457,39.125,102032.0
57000,7.865042686462402,39.0625,102008.25
57050,3.4587786197662354,39.0625,101976.5
57100,9.402932167053223,39.125,102063.5
57150,14.263830184936523,39.125,102004.0
57200,29.692420959472656,39.0625,102041.5
57250,5.920093536376953,39.0625,102002.75
57300,13.713749885559082,39.0625,102043.75
57350,9.843145370483398,39.0625,102005.5
57400,10.099267959594727,39.125,102033.5
57450,9.505949020385742,39.0,102004.0
57500,9.564046859741211,39.0,102029.75
57550,9.539100646972656,39.0,102033.25
57600,9.557039260864258,39.0625,102076.0
57650,9.573291778564453,38.875,102047.25
57700,9.558367729187012,39.0,102062.0
57750,9.524494171142578,39.0,102047.75
57800,9.530179023742676,38.9375,101952.0
57850,9.558367729187012,39.125,101997.5
57900,9.558367729187012,39.0,102030.5
57950,9.556722640991211,39.0625,102027.0
58000,9.565690994262695,39.0,102031.25
58050,9.549402236938477,39.0,102038.0
58100,9.54804801940918,39.0,101988.25
58150,9.573019027709961,39.0625,101983.75
58200,9.556880950927734,39.0,102030.0
58250,9.54648208618164,39.0625,102023.5
58300,9.537504196166992,39.125,102018.0
58350,9.545098304748535,39.0625,102053.5
58400,9.559505462646484,39.0625,101997.75
58450,9.56140422821045,39.0625,102040.75
58500,9.540547370910645,39.1875,102025.5
58550,9.548139572143555,38.9375,102026.0
58600,9.547883987426758,38.875,102010.75
58650,9.558367729187012,39.0625,102046.25
58700,9.549541473388672,39.125,102014.5
58750,9.567081451416016,39.0,102038.5
58800,9.56280517578125,39.0625,102013.0
58850,9.555224418640137,39.125,101994.5
58900,9.556880950927734,38.9375,102029.5
58950,9.549541473388672,39.125,102026.0
59000,9.55547046661377,39.0,102028.0
59050,9.549541473388672,39.0,102015.0
59100,9.553813934326172,39.0,102031.75
59150,9.54930591583252,39.125,102060.25
59200,9.574417114257812,39.0625,102044.0
59250,9.561150550842285,39.0625,102022.0
59300,9.561150550842285,39.0625,102024.75
59350,9.54930591583252,39.125,102037.0
59400,9.556880950927734,39.1875,102013.25
59450,9.56280517578125,39.0625,102010.75
59500,9.555224418640137,39.1875,102059.75
59550,9.570143699645996,38.9375,102048.25
59600,9.555224418640137,39.0,102038.75
59650,9.556654930114746,39.0,102016.75
59700,9.556880950927734,39.0625,102006.25
59750,9.553813934326172,39.0625,102057.75
59800,9.546236991882324,39.0625,102026.75
59850,9.555224418640137,39.0625,102001.75
59900,9.556880950927734,39.125,101991.5
59950,9.545050621032715,39.0625,102020.0
60000,9.568490982055664,39.0,102020.75
60050,9.556654930114746,39.125,102012.0
60100,9.555224418640137,39.0,101999.75
60150,9.559975624084473,39.0625,102008.5
60200,9.558310508728027,39.0,102009.5
60250,9.543619155883789,39.1875,102030.25
60300,9.558310508728027,39.0,102029.25
60350,9.571571350097656,39.0625,101978.25
60400,9.553579330444336,39.1875,101998.75
60450,9.564008712768555,39.0625,102000.0
60500,9.550745964050293,38.9375,102020.5
60550,9.574681282043457,39.0625,102013.75
60600,9.558310508728027,39.0,102018.5
60650,9.543619155883789,39.0625,102052.25
60700,9.564224243164062,38.9375,102031.0
60750,9.571365356445312,39.0,102005.0
60800,9.537485122680664,39.0,102042.0
60850,9.546501159667969,39.0625,102019.5
60900,9.574483871459961,39.0625,102006.25
60950,9.565465927124023,39.125,102021.75
61000,9.556697845458984,39.0625,101999.5
61050,9.561227798461914,39.0,102035.5
61100,9.55368423461914,39.0,102046.25
61150,9.555340766906738,39.0625,102036.0
61200,9.543195724487305,39.0625,102022.5
61250,9.555181503295898,39.0625,101998.25
61300,9.547802925109863,39.125,102042.0
61350,9.56105899810791,39.0625,102074.5
61400,9.531583786010742,39.1875,101978.0
61450,9.554798126220703,39.125,102035.0
61500,9.546640396118164,39.125,102019.25
61550,9.578022956848145,39.125,102023.75
61600,9.568778038024902,39.0,102028.75
61650,9.5439453125,38.9375,101980.75
61700,9.551365852355957,39.0625,102023.25
61750,9.540700912475586,39.0,102027.25
61800,9.548815727233887,39.125,102012.5
61850,9.559600830078125,39.0625,102027.75
61900,9.58703899383545,39.0625,102030.75
61950,9.572103500366211,39.1875,102041.75
62000,9.550482749938965,39.0625,102022.25
62050,9.56295394897461,39.0625,102047.25
62100,9.54973316192627,39.0,102034.5
62150,9.559596061706543,38.9375,102061.5
62200,9.555499076843262,38.9375,102029.0
62250,9.548043251037598,39.0625,102018.75
62300,9.557183265686035,39.0625,101990.0
62350,9.557197570800781,39.0,102016.0
62400,9.555522918701172,38.875,102048.75
62450,9.557197570800781,38.9375,102000.0
62500,9.551443099975586,39.0,101993.5
62550,9.55141830444336,39.0,102043.5
62600,9.551443099975586,39.0,102050.0
62650,9.55312728881836,39.0,102020.75
62700,9.549728393554688,39.0625,102003.0
62750,9.555499076843262,38.875,102028.75
62800,9.557197570800781,39.0,102023.0
62850,9.557197570800781,39.0,102027.75
62900,9.54973316192627,38.9375,102018.5
62950,9.543973922729492,39.0,102022.75
63000,9.536542892456055,39.0625,102000.0
63050,9.549766540527344,39.0,102011.25
63100,9.548043251037598,39.125,102019.75
63150,9.54973316192627,39.0625,102012.75
63200,9.551443099975586,39.0,101970.75
63250,9.55312728881836,39.0,102006.5
63300,9.551443099975586,38.9375,102018.5
63350,9.549766540527344,39.0625,102034.75
63400,9.557197570800781,39.125,101998.0
63450,9.551443099975586,39.0625,102015.25
63500,9.543973922729492,39.125,102029.0
63550,9.555522918701172,39.25,102017.75
63600,9.554821968078613,38.9375,101971.75
63650,9.561327934265137,38.9375,101991.25
63700,9.558915138244629,38.9375,102019.25
63750,9.545693397521973,38.9375,101999.0
63800,9.549766540527344,39.125,102008.0
63850,9.543973922729492,39.125,102047.25
63900,9.55141830444336,39.0,102065.75
63950,9.564664840698242,39.0,102012.0
64000,9.5663480758667,39.1875,102030.5
64050,9.551443099975586,39.0625,102028.5
64100,9.558880805969238,38.9375,102032.75
64150,9.551443099975586,39.0,102026.25
64200,9.551443099975586,39.0625,102026.5
64250,9.554855346679688,39.0625,102010.0
64300,9.53822135925293,38.9375,101992.0
64350,9.557197570800781,39.0,102014.25
64400,9.566390991210938,39.0625,102032.0
64450,9.538273811340332,39.0,101986.0
64500,9.54229736328125,39.0,102032.75
64550,9.558977127075195,39.0,102050.25
64600,9.572290420532227,38.8125,102024.75
64650,9.551495552062988,38.75,102029.25
64700,9.558977127075195,39.0625,102049.75
64750,9.553171157836914,39.0625,102070.5
64800,9.558915138244629,39.0,102000.0
64850,9.54401683807373,39.0625,101998.0
64900,9.55724048614502,39.125,102019.25
64950,9.566462516784668,39.0625,102033.5
65000,9.549190521240234,39.0,102004.75
65050,9.549190521240234,39.0625,102049.75
65100,9.545693397521973,38.9375,102026.75
65150,9.55491828918457,39.0,101996.5
65200,9.56408977508545,39.0625,102078.75
65250,9.562406539916992,39.125,102008.75
65300,9.556602478027344,39.0,102027.5
65350,9.54515552520752,39.0,102018.75
65400,9.553242683410645,39.0,102021.25
65450,9.550875663757324,39.0625,102047.25
65500,9.549190521240234,39.0,102020.25
65550,9.547432899475098,39.0,102014.25
65600,9.568136215209961,38.9375,102052.75
65650,9.535975456237793,39.125,101989.25
65700,9.547432899475098,39.0,102044.5
65750,9.5509672164917,39.1875,102012.75
65800,9.553242683410645,39.0,102049.75
65850,9.543387413024902,38.875,102029.0
65900,9.55491828918457,39.0,102022.75
65950,9.55491828918457,39.0,101990.0
66000,9.56578254699707,39.0625,102012.0
66050,9.541701316833496,38.875,102014.75
66100,9.543469429016113,39.0625,102019.25
66150,9.55491828918457,39.0,102027.5
66200,9.541701316833496,38.9375,102037.25
66250,9.556684494018555,39.0625,102029.0
66300,9.549190521240234,39.0,102027.75
66350,9.556684494018555,39.125,102042.75
66400,9.549190521240234,39.0625,101980.5
66450,9.55846881866455,39.0625,102014.25
66500,9.547432899475098,39.125,102016.75
66550,9.560650825500488,39.0,102026.5
66600,9.549190521240234,39.0,102019.5
66650,9.547432899475098,39.125,102020.25
66700,9.553171157836914,39.0,101986.0
66750,9.567556381225586,39.0,102019.5
66800,9.558368682861328,39.0625,101996.5
66850,9.556684494018555,39.0,102030.0
66900,9.556602478027344,39.0625,102000.75
66950,9.552652359008789,39.125,102018.75
67000,9.55491828918457,39.125,102009.75
67050,9.5509672164917,39.0,102020.75
67100,9.556684494018555,39.0,102002.75
67150,9.5607328414917,39.0,102004.0
67200,9.56408977508545,39.125,102018.25
67250,9.543469429016113,39.0,102052.75
67300,9.55491828918457,39.0625,101980.25
67350,9.556684494018555,38.9375,101982.5
67400,9.550875663757324,39.125,101987.5
67450,9.558368682861328,39.0,102007.5
67500,9.552652359008789,39.0,102009.0
